sample_id,dataset_id,original_recording_id,class,segment_index,duration,sample_rate,channels,processed_path,quality_status,event_id,platform_id,cartridge_id,mic_id,fsc22_class_name,event_interval_id,interval_start,interval_end,esc50_category
rodopi_SW2_20181115_7h45_8h20_bg000_0038,rodopi,rodopi_SW2_20181115_7h45_8h20,background,38,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0038.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0039,rodopi,rodopi_SW2_20181115_7h45_8h20,background,39,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0039.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0040,rodopi,rodopi_SW2_20181115_7h45_8h20,background,40,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0040.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0041,rodopi,rodopi_SW2_20181115_7h45_8h20,background,41,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0041.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0042,rodopi,rodopi_SW2_20181115_7h45_8h20,background,42,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0042.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0043,rodopi,rodopi_SW2_20181115_7h45_8h20,background,43,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0043.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0044,rodopi,rodopi_SW2_20181115_7h45_8h20,background,44,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0044.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0045,rodopi,rodopi_SW2_20181115_7h45_8h20,background,45,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0045.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0046,rodopi,rodopi_SW2_20181115_7h45_8h20,background,46,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0046.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0047,rodopi,rodopi_SW2_20181115_7h45_8h20,background,47,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0047.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0048,rodopi,rodopi_SW2_20181115_7h45_8h20,background,48,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0048.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0049,rodopi,rodopi_SW2_20181115_7h45_8h20,background,49,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0049.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0050,rodopi,rodopi_SW2_20181115_7h45_8h20,background,50,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0050.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0051,rodopi,rodopi_SW2_20181115_7h45_8h20,background,51,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0051.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg000_0052,rodopi,rodopi_SW2_20181115_7h45_8h20,background,52,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg000_0052.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg000,0.0,27.38252917631649,
rodopi_SW2_20181115_7h45_8h20_bg001_0000,rodopi,rodopi_SW2_20181115_7h45_8h20,background,0,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg001_0000.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg001,29.056790594326753,29.5779183204624,
rodopi_SW2_20181115_7h45_8h20_bg002_0000,rodopi,rodopi_SW2_20181115_7h45_8h20,background,0,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg002_0000.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg002,30.453856413328698,34.936310098958316,
rodopi_SW2_20181115_7h45_8h20_bg002_0001,rodopi,rodopi_SW2_20181115_7h45_8h20,background,1,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg002_0001.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg002,30.453856413328698,34.936310098958316,
rodopi_SW2_20181115_7h45_8h20_bg002_0002,rodopi,rodopi_SW2_20181115_7h45_8h20,background,2,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg002_0002.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg002,30.453856413328698,34.936310098958316,
rodopi_SW2_20181115_7h45_8h20_bg002_0003,rodopi,rodopi_SW2_20181115_7h45_8h20,background,3,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg002_0003.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg002,30.453856413328698,34.936310098958316,
rodopi_SW2_20181115_7h45_8h20_bg002_0004,rodopi,rodopi_SW2_20181115_7h45_8h20,background,4,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg002_0004.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg002,30.453856413328698,34.936310098958316,
rodopi_SW2_20181115_7h45_8h20_bg002_0005,rodopi,rodopi_SW2_20181115_7h45_8h20,background,5,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg002_0005.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg002,30.453856413328698,34.936310098958316,
rodopi_SW2_20181115_7h45_8h20_bg002_0006,rodopi,rodopi_SW2_20181115_7h45_8h20,background,6,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg002_0006.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg002,30.453856413328698,34.936310098958316,
rodopi_SW2_20181115_7h45_8h20_bg003_0000,rodopi,rodopi_SW2_20181115_7h45_8h20,background,0,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0000.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0001,rodopi,rodopi_SW2_20181115_7h45_8h20,background,1,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0001.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0002,rodopi,rodopi_SW2_20181115_7h45_8h20,background,2,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0002.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0003,rodopi,rodopi_SW2_20181115_7h45_8h20,background,3,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0003.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0004,rodopi,rodopi_SW2_20181115_7h45_8h20,background,4,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0004.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0005,rodopi,rodopi_SW2_20181115_7h45_8h20,background,5,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0005.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0006,rodopi,rodopi_SW2_20181115_7h45_8h20,background,6,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0006.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0007,rodopi,rodopi_SW2_20181115_7h45_8h20,background,7,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0007.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0008,rodopi,rodopi_SW2_20181115_7h45_8h20,background,8,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0008.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0009,rodopi,rodopi_SW2_20181115_7h45_8h20,background,9,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0009.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0010,rodopi,rodopi_SW2_20181115_7h45_8h20,background,10,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0010.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0011,rodopi,rodopi_SW2_20181115_7h45_8h20,background,11,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0011.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0012,rodopi,rodopi_SW2_20181115_7h45_8h20,background,12,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0012.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0013,rodopi,rodopi_SW2_20181115_7h45_8h20,background,13,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0013.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0014,rodopi,rodopi_SW2_20181115_7h45_8h20,background,14,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0014.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0015,rodopi,rodopi_SW2_20181115_7h45_8h20,background,15,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0015.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0016,rodopi,rodopi_SW2_20181115_7h45_8h20,background,16,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0016.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0017,rodopi,rodopi_SW2_20181115_7h45_8h20,background,17,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0017.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0018,rodopi,rodopi_SW2_20181115_7h45_8h20,background,18,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0018.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0019,rodopi,rodopi_SW2_20181115_7h45_8h20,background,19,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0019.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0020,rodopi,rodopi_SW2_20181115_7h45_8h20,background,20,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0020.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0021,rodopi,rodopi_SW2_20181115_7h45_8h20,background,21,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0021.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0022,rodopi,rodopi_SW2_20181115_7h45_8h20,background,22,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0022.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0023,rodopi,rodopi_SW2_20181115_7h45_8h20,background,23,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0023.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0024,rodopi,rodopi_SW2_20181115_7h45_8h20,background,24,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0024.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0025,rodopi,rodopi_SW2_20181115_7h45_8h20,background,25,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0025.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0026,rodopi,rodopi_SW2_20181115_7h45_8h20,background,26,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0026.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0027,rodopi,rodopi_SW2_20181115_7h45_8h20,background,27,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0027.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0028,rodopi,rodopi_SW2_20181115_7h45_8h20,background,28,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0028.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0029,rodopi,rodopi_SW2_20181115_7h45_8h20,background,29,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0029.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0030,rodopi,rodopi_SW2_20181115_7h45_8h20,background,30,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0030.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0031,rodopi,rodopi_SW2_20181115_7h45_8h20,background,31,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0031.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0032,rodopi,rodopi_SW2_20181115_7h45_8h20,background,32,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0032.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg003_0033,rodopi,rodopi_SW2_20181115_7h45_8h20,background,33,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg003_0033.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg003,36.22249767835693,53.943813172624,
rodopi_SW2_20181115_7h45_8h20_bg004_0000,rodopi,rodopi_SW2_20181115_7h45_8h20,background,0,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg004_0000.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg004,54.79757561756964,56.006148429245926,
rodopi_SW2_20181115_7h45_8h20_bg005_0000,rodopi,rodopi_SW2_20181115_7h45_8h20,background,0,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg005_0000.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg005,56.49401268350057,57.89885751299636,
rodopi_SW2_20181115_7h45_8h20_bg006_0000,rodopi,rodopi_SW2_20181115_7h45_8h20,background,0,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0000.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0001,rodopi,rodopi_SW2_20181115_7h45_8h20,background,1,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0001.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0002,rodopi,rodopi_SW2_20181115_7h45_8h20,background,2,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0002.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0003,rodopi,rodopi_SW2_20181115_7h45_8h20,background,3,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0003.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0004,rodopi,rodopi_SW2_20181115_7h45_8h20,background,4,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0004.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0005,rodopi,rodopi_SW2_20181115_7h45_8h20,background,5,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0005.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0006,rodopi,rodopi_SW2_20181115_7h45_8h20,background,6,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0006.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0007,rodopi,rodopi_SW2_20181115_7h45_8h20,background,7,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0007.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0008,rodopi,rodopi_SW2_20181115_7h45_8h20,background,8,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0008.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0009,rodopi,rodopi_SW2_20181115_7h45_8h20,background,9,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0009.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0010,rodopi,rodopi_SW2_20181115_7h45_8h20,background,10,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0010.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0011,rodopi,rodopi_SW2_20181115_7h45_8h20,background,11,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0011.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0012,rodopi,rodopi_SW2_20181115_7h45_8h20,background,12,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0012.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0013,rodopi,rodopi_SW2_20181115_7h45_8h20,background,13,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0013.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0014,rodopi,rodopi_SW2_20181115_7h45_8h20,background,14,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0014.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0015,rodopi,rodopi_SW2_20181115_7h45_8h20,background,15,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0015.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0016,rodopi,rodopi_SW2_20181115_7h45_8h20,background,16,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0016.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0017,rodopi,rodopi_SW2_20181115_7h45_8h20,background,17,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0017.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0018,rodopi,rodopi_SW2_20181115_7h45_8h20,background,18,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0018.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0019,rodopi,rodopi_SW2_20181115_7h45_8h20,background,19,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0019.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0020,rodopi,rodopi_SW2_20181115_7h45_8h20,background,20,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0020.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0021,rodopi,rodopi_SW2_20181115_7h45_8h20,background,21,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0021.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0022,rodopi,rodopi_SW2_20181115_7h45_8h20,background,22,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0022.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0023,rodopi,rodopi_SW2_20181115_7h45_8h20,background,23,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0023.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0024,rodopi,rodopi_SW2_20181115_7h45_8h20,background,24,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0024.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0025,rodopi,rodopi_SW2_20181115_7h45_8h20,background,25,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0025.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0026,rodopi,rodopi_SW2_20181115_7h45_8h20,background,26,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0026.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0027,rodopi,rodopi_SW2_20181115_7h45_8h20,background,27,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0027.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0028,rodopi,rodopi_SW2_20181115_7h45_8h20,background,28,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0028.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0029,rodopi,rodopi_SW2_20181115_7h45_8h20,background,29,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0029.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
rodopi_SW2_20181115_7h45_8h20_bg006_0030,rodopi,rodopi_SW2_20181115_7h45_8h20,background,30,1.0,16000,1,datasets/processed/rodopi_SW2_20181115_7h45_8h20_bg006_0030.wav,OK,,,,,,rodopi_SW2_20181115_7h45_8h20_bg006,59.49550416328429,213.7618345810332,
